Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDR20,OUT027,1220.187949
FDW19,OUT019,268.4363896
FDU40,OUT049,3097.093573
FDK15,OUT045,1545.690146
DRF15,OUT035,2430.461149
FDQ25,OUT017,2861.065879
FDI48,OUT019,146.9503358
FDS49,OUT046,1251.277608
FDV22,OUT046,2546.883801
NCV42,OUT046,1614.705214
FDX26,OUT046,3095.552487
FDI33,OUT018,1459.675758
FDZ14,OUT049,2075.524095
FDG10,OUT013,846.6439485
FDM38,OUT018,709.4368546
FDG26,OUT027,6163.312476
FDH46,OUT035,1583.647071
FDN13,OUT018,1573.446871
FDU57,OUT035,2418.126382
NCI06,OUT046,2938.241821
FDM38,OUT045,778.4857697
NCG42,OUT010,293.4474605
FDL39,OUT045,2944.672408
FDT31,OUT019,500.8527347
FDV59,OUT013,3498.902505
FDB49,OUT035,1579.02548
FDD58,OUT049,1583.647071
DRN59,OUT046,701.9270609
FDX48,OUT049,2460.419149
FDQ11,OUT049,4012.828899
FDY12,OUT049,768.7694416
FDQ11,OUT045,4013.908705
DRI11,OUT017,1926.091941
FDY32,OUT027,4103.701364
FDS51,OUT045,905.4236832
FDR19,OUT010,337.2799513
DRB13,OUT018,3091.478457
FDS21,OUT035,944.6277215
FDQ40,OUT045,2862.122161
NCE55,OUT013,2861.948352
FDX43,OUT027,4142.07725
FDS12,OUT049,2081.879327
DRK01,OUT027,2580.591033
FDN25,OUT017,846.2547855
FDB60,OUT046,3107.828326
FDQ13,OUT017,1357.133562
DRK13,OUT045,3118.011657
DRF25,OUT018,693.1893188
NCD42,OUT019,86.2604371
FDW25,OUT045,1404.640264
NCV29,OUT027,5056.23635
NCK42,OUT035,3505.641403
DRJ13,OUT027,4113.00896
DRD15,OUT017,3844.244668
FDM27,OUT045,2488.10486
FDZ50,OUT018,3088.953495
FDC04,OUT046,3958.442296
FDF50,OUT049,3111.035462
FDP15,OUT045,4016.145858
FDK46,OUT035,4043.76766
FDZ56,OUT018,2779.797863
FDY60,OUT049,2184.659777
FDB10,OUT035,3928.81529
FDR57,OUT045,2481.183741
FDU58,OUT049,3098.112358
FDH02,OUT046,1458.304934
FDP48,OUT013,3095.671975
FDI46,OUT035,4010.991307
FDW56,OUT013,3107.858612
NCM19,OUT010,268.0239935
FDS50,OUT027,5669.753325
FDK24,OUT013,695.3401045
FDO36,OUT017,2951.980193
FDK45,OUT027,3046.169224
NCL05,OUT045,695.3401045
FDL32,OUT018,1880.191823
FDA28,OUT049,2082.331658
FDY36,OUT018,1067.668735
FDP32,OUT018,2083.748797
FDL50,OUT046,2077.218567
DRC24,OUT049,2430.085257
NCS18,OUT017,1606.45521
FDD16,OUT017,1123.543754
NCV18,OUT013,1406.196979
FDX07,OUT046,3094.96288
NCZ05,OUT027,2653.555118
NCI31,OUT013,693.1893188
FDK14,OUT049,1355.179103
NCR06,OUT045,693.7375204
NCF54,OUT049,2861.247404
DRG23,OUT010,362.4047796
FDD53,OUT046,693.7375204
NCM31,OUT027,3414.194633
FDT16,OUT017,4043.240585
FDR40,OUT035,1254.477809
DRG25,OUT017,3096.234888
FDT10,OUT035,905.4236832
FDY32,OUT013,2641.223666
FDN50,OUT035,1494.917141
FDZ35,OUT019,248.29998
NCP54,OUT045,2077.218567
NCD07,OUT035,1699.482498
FDS02,OUT018,3107.003238
DRN59,OUT018,702.2112747
DRB24,OUT013,2480.807849
FDP37,OUT027,3336.906249
DRB01,OUT018,3091.478457
FDR47,OUT046,3108.475592
NCM31,OUT010,298.2052642
NCF06,OUT027,6208.889814
NCV17,OUT027,3358.324229
FDS10,OUT049,2915.701219
FDN52,OUT035,1436.470632
FDZ48,OUT013,1881.139317
FDJ48,OUT049,4000.532729
DRB13,OUT027,5020.119802
FDV59,OUT017,3499.599338
FDL32,OUT035,1683.76333
FDZ12,OUT035,2098.844044
NCR06,OUT027,1094.896864
FDP51,OUT017,2047.534755
FDY22,OUT013,2099.458802
FDZ38,OUT049,2840.574561
NCO54,OUT035,846.2547855
FDR23,OUT035,2860.430675
FDM38,OUT049,846.2547855
FDS25,OUT013,1738.5459
FDZ22,OUT013,1357.133562
FDZ20,OUT019,576.310086
FDD45,OUT010,221.7815509
FDN03,OUT049,4024.837401
NCW30,OUT046,4050.220782
FDY24,OUT027,1670.693261
FDJ26,OUT019,551.336875
FDM15,OUT049,2433.797823
NCW54,OUT027,1673.861607
FDA23,OUT045,1576.741014
FDA39,OUT019,78.72714057
FDZ12,OUT017,2402.930267
NCB42,OUT046,1926.091941
FDL16,OUT046,702.2112747
FDO24,OUT019,378.9735196
NCP42,OUT046,3107.828326
FDR19,OUT018,2413.256641
DRL01,OUT045,3856.544524
FDV37,OUT046,3163.705313
FDI41,OUT010,334.7808012
FDF58,OUT049,944.6277215
NCF43,OUT018,2098.302441
FDN02,OUT049,3376.790979
NCP41,OUT035,1606.45521
NCY17,OUT027,1097.039599
FDL58,OUT027,5379.132515
NCA30,OUT027,5171.912385
FDE46,OUT018,2418.616347
FDY38,OUT035,3854.978644
NCH29,OUT027,2576.522183
FDO20,OUT045,3998.993005
FDP44,OUT018,1592.220509
FDM02,OUT027,2508.925993
FDJ14,OUT027,2237.396672
FDH04,OUT010,206.5430506
DRK23,OUT046,4003.63714
NCW05,OUT046,1606.45521
FDF12,OUT049,2414.173589
FDL51,OUT019,554.1899344
FDN03,OUT018,3730.887215
DRJ37,OUT049,2419.225285
FDM12,OUT019,490.6164138
FDA16,OUT045,3650.197192
NCB07,OUT017,3116.830711
NCI17,OUT019,249.1089524
FDR51,OUT046,2417.750489
FDJ55,OUT045,3791.911777
NCZ17,OUT013,693.1893188
FDU25,OUT013,893.6365999
NCG18,OUT045,1592.682035
DRM11,OUT017,4022.836953
FDH16,OUT035,1479.994613
FDZ04,OUT018,921.4062786
NCX53,OUT035,2098.844044
FDX38,OUT027,1270.314123
FDX09,OUT046,2879.78992
NCW05,OUT018,1606.45521
NCS41,OUT017,3096.234888
FDI26,OUT046,2881.337121
NCZ41,OUT027,3336.906249
NCK06,OUT046,2077.218567
FDX23,OUT027,2596.708149
NCA42,OUT046,2537.021727
FDC20,OUT049,846.2547855
DRC49,OUT018,2401.637427
FDX01,OUT013,1929.632671
FDC08,OUT045,3796.603054
FDC02,OUT017,4100.268324
FDK10,OUT045,2925.529822
DRC24,OUT013,2458.956701
FDW16,OUT019,238.0481364
NCU06,OUT018,3556.109415
DRA59,OUT045,3096.211001
FDR24,OUT019,238.2065384
DRL35,OUT018,693.7375204
FDA49,OUT013,1430.33112
NCC55,OUT046,693.1893188
DRD24,OUT019,308.4414718
NCE55,OUT049,2881.18131
FDT33,OUT045,2780.905069
NCT53,OUT013,2648.162754
FDS26,OUT046,4036.255586
FDL22,OUT018,1469.074635
FDP44,OUT017,1594.098563
FDC52,OUT018,2417.690845
FDI53,OUT010,386.6511452
FDZ23,OUT046,3095.552487
NCT18,OUT013,3096.197998
FDR13,OUT046,1929.632671
FDB09,OUT010,286.0596607
FDZ60,OUT013,1612.059547
FDB11,OUT046,3782.685836
FDC10,OUT018,2050.771726
FDW56,OUT035,3108.284364
FDK14,OUT027,2338.214627
DRE27,OUT027,2594.527918
FDA38,OUT017,3955.842607
FDT11,OUT045,3097.675039
FDP15,OUT035,4022.076485
FDV27,OUT035,1438.296625
FDS36,OUT027,2672.004483
FDY40,OUT027,1269.985707
NCF19,OUT049,705.5620681
FDF53,OUT045,3093.636905
FDS14,OUT027,4006.33634
FDE56,OUT046,1018.402391
FDZ19,OUT035,2881.861041
FDZ46,OUT013,1699.482498
FDR16,OUT046,3490.806453
FDG29,OUT018,693.4709577
NCE30,OUT017,3492.961525
FDZ40,OUT046,792.1959412
FDG58,OUT018,2479.131267
DRH03,OUT013,1524.857554
FDZ47,OUT045,1572.174087
FDV04,OUT018,2534.80327
FDZ10,OUT018,2082.331658
FDG46,OUT017,1880.191823
NCF07,OUT045,1572.609218
FDY44,OUT035,3108.284364
FDB21,OUT013,3966.82733
FDS20,OUT035,3096.62375
FDS49,OUT049,1283.46339
FDX55,OUT027,5663.157429
NCQ02,OUT018,3088.953495
FDR25,OUT013,4107.33435
DRG39,OUT045,846.2547855
FDB46,OUT046,3490.806453
NCC30,OUT018,2918.176468
FDE58,OUT035,2047.534755
FDC05,OUT019,589.2787078
FDY15,OUT046,2527.321009
FDG14,OUT046,2417.750489
FDL08,OUT049,3964.109478
FDQ47,OUT013,693.1893188
FDN12,OUT035,1661.519569
FDW10,OUT013,2864.277754
FDD02,OUT035,1931.80079
FDX35,OUT010,601.9722035
FDT35,OUT046,2785.219194
DRN47,OUT019,468.1136289
FDB11,OUT010,573.3200452
FDN20,OUT045,2772.053608
FDB59,OUT035,3172.557064
FDJ58,OUT045,2860.337165
FDU60,OUT046,2785.219194
FDS03,OUT049,1033.883897
FDU40,OUT019,503.3112356
DRH15,OUT049,702.2112747
FDD04,OUT027,3823.637547
FDQ01,OUT046,3997.627469
FDF28,OUT035,2080.534214
FDD22,OUT010,273.6691629
FDY19,OUT046,1931.80079
FDN33,OUT035,1491.177493
FDV36,OUT035,2082.331658
FDW01,OUT010,341.0966672
FDJ28,OUT049,3109.236299
FDB17,OUT035,2925.942571
FDM40,OUT049,2094.925581
FDV46,OUT045,2092.180012
FDQ44,OUT049,2045.589546
NCD42,OUT046,693.1893188
DRH37,OUT046,2640.886164
FDR10,OUT018,2635.492494
NCD06,OUT027,1101.375146
FDI53,OUT046,2615.532133
FDG16,OUT035,3502.649564
DRB25,OUT046,1606.45521
FDY09,OUT046,2860.622811
FDX48,OUT045,2459.332594
FDC03,OUT010,483.2900399
FDT47,OUT035,1539.592521
FDW44,OUT027,4255.039518
FDT24,OUT017,1129.767544
FDT12,OUT019,536.9335168
NCS38,OUT035,1881.139317
FDO39,OUT035,3096.62375
FDA13,OUT046,693.1893188
FDO48,OUT035,3635.532718
DRJ01,OUT017,2589.902153
FDD53,OUT018,693.1893188
NCT05,OUT049,4035.090705
FDQ51,OUT045,702.2112747
FDU60,OUT013,2747.844196
FDC59,OUT046,944.6277215
FDP36,OUT035,737.5313893
NCM19,OUT017,1683.76333
FDL16,OUT035,695.3401045
FDE50,OUT018,3087.748663
NCR18,OUT013,695.3401045
NCD30,OUT035,1546.862389
FDH31,OUT013,1575.098461
FDD56,OUT019,417.2537672
FDC47,OUT049,3850.798793
FDZ21,OUT045,1524.857554
FDM01,OUT049,1592.220509
FDF24,OUT013,1347.615601
FDW23,OUT017,693.1893188
FDY52,OUT018,918.9706767
DRH37,OUT027,4151.07514
DRO47,OUT027,3045.465808
FDR25,OUT049,4131.053453
FDQ24,OUT027,6254.091256
DRJ51,OUT018,3556.941582
NCU06,OUT035,3859.290893
NCV18,OUT018,1343.711725
NCC06,OUT027,3338.042076
FDZ01,OUT018,1594.098563
FDT14,OUT017,2063.495085
FDD11,OUT019,573.9349836
FDN09,OUT017,3950.927122
NCO18,OUT010,425.0270992
FDZ50,OUT045,3096.211001
FDS44,OUT013,3959.80979
FDI36,OUT045,3119.284433
FDA26,OUT010,519.6965929
NCY53,OUT049,1796.006346
FDF32,OUT049,3172.810612
FDF59,OUT010,292.2146056
FDB20,OUT046,1149.371524
DRH11,OUT035,846.6439485
FDT03,OUT049,3081.120751
NCH06,OUT035,3961.632151
FDR55,OUT049,3098.112358
FDI10,OUT035,2860.18916
FDZ12,OUT045,2097.692734
FDM12,OUT049,3097.497133
DRB25,OUT045,1606.45521
NCS41,OUT013,3096.197998
NCT53,OUT049,2641.008049
NCD55,OUT013,693.1893188
FDY08,OUT049,2097.692734
NCP55,OUT049,846.2547855
FDA33,OUT013,2415.526315
FDQ33,OUT013,2417.750489
FDE45,OUT027,5052.511634
FDT26,OUT013,2075.524095
NCV53,OUT049,3982.155863
FDK60,OUT027,2599.681282
NCJ29,OUT046,1355.179103
FDI15,OUT045,4127.741526
FDX21,OUT013,1665.459077
FDV49,OUT019,571.3532788
DRO59,OUT046,1251.277608
FDZ14,OUT045,2077.218567
FDP32,OUT027,3335.849361
FDC33,OUT017,3128.715438
FDT14,OUT010,273.0646887
NCN54,OUT027,2178.25026
FDR57,OUT027,4000.282043
DRK12,OUT046,693.1893188
FDX52,OUT049,3109.772972
FDX08,OUT010,437.7407941
FDP10,OUT010,232.6307971
NCP50,OUT045,1251.79381
NCL06,OUT013,4049.744249
FDP25,OUT013,3532.574976
FDE53,OUT013,1594.098563
FDL27,OUT017,1033.883897
FDC35,OUT049,3448.286014
DRJ47,OUT010,398.4649679
FDD16,OUT018,1130.797325
NCN42,OUT049,2415.030892
FDC38,OUT027,3418.712328
NCO07,OUT045,3498.663933
FDQ20,OUT049,693.1893188
FDI32,OUT046,1880.679752
FDN20,OUT010,383.5274198
DRJ51,OUT027,6269.854716
FDU08,OUT045,1545.690146
DRN37,OUT019,397.3957656
FDD05,OUT010,283.0842706
FDW15,OUT046,2417.750489
FDI52,OUT046,2079.505322
DRM11,OUT049,4053.430493
NCO06,OUT045,693.1893188
FDU38,OUT049,3100.63732
FDU59,OUT018,2617.444364
FDJ10,OUT046,2092.180012
FDM13,OUT049,2091.641111
NCJ30,OUT019,403.0708027
FDM45,OUT018,2077.218567
FDP36,OUT045,704.109738
NCD30,OUT010,231.3867736
FDN48,OUT017,1507.585686
FDY32,OUT049,2617.476779
FDU47,OUT046,2097.692734
FDF17,OUT019,668.5349852
FDP34,OUT017,2527.520078
FDA47,OUT049,2642.559149
DRD27,OUT027,2620.23023
FDW38,OUT045,846.2547855
FDZ15,OUT019,293.9731646
FDZ03,OUT027,5236.929288
NCN19,OUT049,3099.576396
FDG02,OUT035,3099.148712
FDS31,OUT035,3096.62375
FDW43,OUT019,582.0880953
FDZ47,OUT010,232.6368113
FDO57,OUT017,2603.543585
NCL07,OUT013,693.1893188
NCV42,OUT013,1671.11938
FDP40,OUT017,1746.233259
FDP48,OUT019,478.2217831
FDH21,OUT017,2597.593888
NCP02,OUT049,897.216467
FDK24,OUT049,702.2112747
FDC41,OUT045,1122.93847
FDF08,OUT017,1423.96429
FDO49,OUT017,737.5313893
FDS56,OUT027,6196.997977
FDX46,OUT018,905.4236832
FDQ07,OUT013,3579.892194
FDC32,OUT010,219.3595639
FDT21,OUT019,541.70815
FDG58,OUT045,2478.681613
FDW14,OUT049,1423.599148
DRA12,OUT027,3433.464141
FDV27,OUT013,1448.555918
DRD25,OUT013,1737.491457
DRF48,OUT027,5163.962807
FDX24,OUT017,1486.847336
DRJ51,OUT046,3845.428851
FDE45,OUT045,2945.595643
FDE14,OUT046,1579.02548
FDG53,OUT045,2091.641111
FDT08,OUT046,2417.750489
DRC27,OUT027,6247.351791
FDG20,OUT035,2879.500949
FDC21,OUT046,1606.931313
FDV31,OUT018,2873.074153
FDB58,OUT045,2095.746612
FDV23,OUT046,2079.505322
FDA25,OUT019,247.8550391
FDC15,OUT046,2581.928181
FDU47,OUT049,2092.180012
FDE23,OUT013,702.2112747
FDS08,OUT013,2879.820206
FDW03,OUT027,2634.213387
FDJ60,OUT018,2633.147105
FDM34,OUT017,2087.523052
FDW33,OUT013,1594.586682
FDZ40,OUT013,846.2547855
FDE33,OUT018,1290.880209
NCC06,OUT010,297.7366665
FDU11,OUT046,2033.769342
FDL44,OUT017,2640.117503
NCZ29,OUT017,2083.748797
FDG28,OUT010,570.5268712
FDL12,OUT018,893.0633789
FDD52,OUT017,1613.081987
FDO15,OUT013,1036.194739
NCN29,OUT027,1274.761486
FDW36,OUT013,1606.45521
FDB21,OUT046,3951.763548
FDZ28,OUT013,2084.211329
FDY10,OUT035,1896.208533
DRG39,OUT017,794.4944505
FDN28,OUT013,1592.220509
FDV15,OUT035,1594.098563
DRI13,OUT035,3509.320994
FDH20,OUT046,1539.592521
FDY51,OUT013,3577.545135
FDE16,OUT013,3445.195289
FDX40,OUT018,693.1893188
FDC48,OUT018,1290.880209
FDS14,OUT046,2483.579555
FDX56,OUT017,3482.618805
FDI10,OUT046,2855.562247
FDI14,OUT013,2098.844044
DRM48,OUT013,693.1893188
NCH07,OUT027,4133.822881
FDY26,OUT013,3493.880913
FDD02,OUT027,3063.177289
FDM12,OUT046,3095.552487
DRF01,OUT010,373.0448868
FDV36,OUT046,2082.331658
DRI59,OUT013,3755.416962
FDV03,OUT018,2506.149798
FDO39,OUT017,3096.234888
NCB07,OUT018,3107.071181
FDH38,OUT027,3060.278825
FDZ13,OUT035,703.2458824
NCZ30,OUT046,2077.218567
NCA06,OUT035,693.1893188
FDB04,OUT049,1430.33112
FDN50,OUT013,1491.177493
NCG06,OUT049,4027.799787
NCY17,OUT018,696.1163828
FDC23,OUT046,2914.742999
FDK33,OUT049,3499.150748
FDR03,OUT049,3470.642361
FDZ07,OUT045,1008.836637
FDO38,OUT013,1251.79381
FDS59,OUT046,1606.45521
DRM11,OUT019,550.7638565
FDX52,OUT027,5437.545243
DRJ35,OUT018,890.6590504
NCP53,OUT046,3955.136185
FDW15,OUT019,342.2019354
DRI47,OUT045,2386.672686
DRZ11,OUT035,2077.218567
FDS02,OUT013,3109.121103
DRD49,OUT018,3649.185784
FDW38,OUT049,763.1553971
FDR21,OUT019,422.1027141
FDE40,OUT013,1018.402391
FDI02,OUT045,1672.549344
FDQ04,OUT045,693.1893188
FDY14,OUT017,4123.849948
NCT54,OUT046,1544.480279
DRD25,OUT017,1699.482498
DRE01,OUT045,3955.850399
FDJ12,OUT010,578.5882077
NCZ05,OUT049,1592.682035
DRB25,OUT019,268.9351115
NCC31,OUT045,2529.287324
FDM16,OUT045,1125.459631
DRG11,OUT049,1595.635148
FDV24,OUT027,3808.015328
FDV43,OUT046,695.3401045
FDG05,OUT018,2472.660633
FDV23,OUT010,283.9341202
FDI58,OUT018,1480.725955
FDQ11,OUT017,4012.673096
FDC05,OUT027,5521.1229
FDF40,OUT013,3984.175747
FDU02,OUT018,3536.926781
FDT32,OUT013,3094.993166
NCF06,OUT017,4057.881298
FDT46,OUT013,716.2009906
FDR58,OUT010,217.4253559
FDY04,OUT046,2637.775131
FDT58,OUT045,2749.327197
FDE46,OUT049,2430.085257
DRH11,OUT017,846.6439485
DRI51,OUT046,2855.255032
FDC35,OUT017,3374.972393
FDP45,OUT035,4011.951203
FDC45,OUT017,2786.25187
FDU01,OUT045,3095.006169
FDJ53,OUT010,278.0338727
FDJ46,OUT017,2860.361052
FDX07,OUT013,3094.993166
NCI30,OUT049,3965.8779
FDE47,OUT027,3277.807108
FDV48,OUT045,1251.79381
FDN16,OUT019,248.1279686
FDM52,OUT013,2414.481598
FDA32,OUT027,5645.158037
FDH05,OUT017,3836.691911
FDW25,OUT010,208.7781775
FDQ09,OUT046,1893.890739
NCM17,OUT010,94.08268851
DRM59,OUT046,2464.467118
FDV47,OUT027,2337.670223
DRE15,OUT035,1065.140316
FDS25,OUT010,248.1400831
NCZ05,OUT018,1594.098563
NCV05,OUT019,353.3343515
DRM37,OUT046,3117.213828
FDV58,OUT027,5471.059669
FDN22,OUT027,6195.560338
NCO06,OUT049,693.1893188
FDT56,OUT019,169.2012642
FDM02,OUT013,1444.181382
FDA09,OUT046,2952.741957
NCC06,OUT035,2082.331658
NCL54,OUT049,2863.339615
NCB55,OUT017,874.0891831
FDB12,OUT017,1594.586682
NCA54,OUT049,2926.440061
NCS38,OUT049,1926.091941
FDC02,OUT049,4113.774009
FDK44,OUT019,396.9010124
FDE16,OUT035,3451.769384
NCS05,OUT035,2091.641111
FDZ59,OUT045,2749.327197
FDI20,OUT017,3496.361188
FDQ14,OUT046,2428.479047
FDF53,OUT017,2978.843537
FDW25,OUT017,1419.138297
NCQ43,OUT010,258.2138853
FDX52,OUT013,3107.32194
FDE28,OUT045,3827.522353
FDN15,OUT017,2092.180012
FDO28,OUT017,2033.769342
FDQ33,OUT045,2429.681285
FDM22,OUT010,164.2751758
FDJ03,OUT017,702.2112747
FDI16,OUT045,846.2547855
FDI09,OUT027,6559.952371
FDX55,OUT013,3501.418913
FDS23,OUT027,3317.644586
DRC12,OUT045,3103.430721
FDH41,OUT049,3492.610504
FDN01,OUT013,2859.94827
FDV55,OUT045,2402.930267
NCJ19,OUT013,846.6439485
NCY29,OUT010,167.1510245
FDP03,OUT018,2077.218567
FDZ52,OUT045,1665.459077
FDH31,OUT010,198.0920262
FDQ19,OUT018,3688.650635
FDS15,OUT035,1595.635148
FDN32,OUT017,3095.619663
FDH32,OUT049,1558.697526
FDF33,OUT017,1614.705214
FDJ22,OUT046,3097.487842
FDG56,OUT010,163.4661217
FDC05,OUT046,3109.090817
FDK09,OUT013,3829.266607
NCV29,OUT045,2879.324911
NCC43,OUT019,524.8479321
NCA42,OUT049,2517.047773
FDC10,OUT046,1949.201793
FDC16,OUT013,1438.296625
NCL17,OUT013,2094.925581
FDA51,OUT035,1895.094749
FDW01,OUT017,2436.350179
NCF30,OUT045,2084.211329
FDN49,OUT013,693.4709577
FDY20,OUT045,1459.675758
FDC15,OUT045,2507.307618
FDY24,OUT046,810.0489428
NCG43,OUT017,1523.827539
FDA48,OUT013,3736.352518
NCF55,OUT017,693.1893188
FDL38,OUT049,1459.675758
NCQ29,OUT018,3735.386639
FDC34,OUT017,2519.881458
FDP36,OUT027,1333.76963
FDN50,OUT010,227.5219576
FDO23,OUT049,1523.827539
FDT56,OUT013,846.9799124
FDT13,OUT027,5227.778271
FDZ03,OUT013,3096.197998
FDQ03,OUT010,574.4206198
FDU44,OUT045,2623.496963
FDD03,OUT049,3850.781062
NCH30,OUT013,1705.277992
FDS60,OUT010,445.468062
FDG08,OUT046,2859.35723
FDX38,OUT017,702.2112747
FDD22,OUT017,1881.139317
FDW51,OUT013,3492.395878
FDL09,OUT017,2785.662262
FDZ60,OUT045,1606.45521
NCH07,OUT046,2585.65819
NCQ41,OUT049,3119.463185
FDW04,OUT049,2084.211329
FDI08,OUT027,6168.412023
FDR19,OUT019,352.6264347
FDV13,OUT046,1423.96429
FDB52,OUT017,4008.136035
FDZ48,OUT027,3042.314207
NCO14,OUT049,702.2112747
FDZ50,OUT013,3096.197998
FDN27,OUT019,284.6937381
FDQ60,OUT013,2077.218567
FDR49,OUT017,702.2112747
DRJ35,OUT027,1752.92296
DRI49,OUT017,1347.1593
FDB47,OUT017,3492.988361
FDP37,OUT010,294.7324796
FDR26,OUT049,2861.814638
FDY31,OUT019,369.4452724
FDC11,OUT045,1459.675758
DRP47,OUT035,4003.421077
NCY54,OUT018,2848.846481
FDR27,OUT046,2091.641111
FDQ21,OUT019,288.8861772
NCQ29,OUT035,4051.743716
FDJ02,OUT046,2414.481598
FDE21,OUT018,1893.890739
FDM39,OUT046,2881.029111
FDZ01,OUT017,1583.647071
NCB19,OUT018,1423.96429
FDU03,OUT046,3049.553815
FDP27,OUT049,3098.112358
DRF01,OUT045,2414.549481
FDM03,OUT049,1606.45521
FDV01,OUT046,2480.499839
FDS16,OUT046,2414.173589
FDO45,OUT035,1459.675758
NCX06,OUT035,2975.66773
FDP13,OUT046,693.1893188
NCR38,OUT018,3703.919558
FDA01,OUT013,846.6439485
FDT26,OUT017,1931.80079
FDD44,OUT027,6271.056708
FDB26,OUT013,846.2547855
FDP45,OUT019,564.8797691
NCP55,OUT046,846.6439485
FDT23,OUT017,1251.277608
FDO51,OUT045,693.4709577
FDA44,OUT046,846.6439485
NCJ31,OUT018,3661.099964
FDX37,OUT045,1572.609218
NCD18,OUT049,3851.832819
FDN40,OUT027,3922.735463
FDL33,OUT017,3107.895502
DRF48,OUT035,3097.678202
FDW08,OUT035,1594.586682
FDX39,OUT018,3347.478849
FDB38,OUT049,2623.930365
FDY46,OUT018,3087.748663
NCB06,OUT049,2583.993726
FDA34,OUT035,2862.004035
FDA35,OUT045,2067.314702
FDQ07,OUT035,3527.488439
FDU32,OUT045,2077.218567
FDU26,OUT013,2075.524095
FDU13,OUT010,418.3247892
FDO09,OUT035,4079.719626
FDW03,OUT019,248.2663175
FDB38,OUT013,2596.721264
FDL26,OUT010,339.8810615
NCN43,OUT045,2078.344344
FDH08,OUT045,3877.798966
NCC31,OUT019,416.8066373
FDH14,OUT035,2092.180012
FDL40,OUT017,1557.921871
FDD20,OUT035,2077.218567
NCV53,OUT035,3988.920435
FDD16,OUT045,1057.837506
FDP24,OUT035,2053.545512
FDQ25,OUT045,2861.041992
FDM38,OUT035,792.1959412
NCT18,OUT010,419.390454
FDM34,OUT049,2091.641111
DRH37,OUT010,377.7894246
NCE07,OUT013,2131.904294
FDG12,OUT013,1977.583158
FDB59,OUT010,628.714085
FDS10,OUT018,2917.190042
FDN21,OUT010,357.1757966
FDM02,OUT045,1448.169737
FDO44,OUT049,1731.38796
NCN17,OUT017,1590.582652
FDH16,OUT018,1479.994613
FDL44,OUT046,2596.81452
FDY47,OUT017,2084.211329
DRI39,OUT046,846.2547855
NCX54,OUT018,1594.098563
FDE59,OUT046,693.1893188
FDO46,OUT045,3097.265454
DRE13,OUT046,1444.181382
FDW14,OUT013,1458.304934
FDF35,OUT046,1606.45521
FDO50,OUT019,246.5185791
DRF49,OUT017,1923.42323
FDT60,OUT049,2082.331658
FDP38,OUT045,702.2112747
FDA31,OUT027,4744.854839
FDY52,OUT010,177.7611708
FDD03,OUT027,6264.329334
FDN52,OUT018,1419.620999
FDU20,OUT010,279.1933701
FDD22,OUT035,1661.519569
NCB55,OUT019,177.4665829
FDN27,OUT045,1984.97565
FDD16,OUT013,1229.319789
FDW48,OUT046,1251.79381
DRN35,OUT045,693.1893188
FDX25,OUT049,2958.033948
DRD49,OUT049,3918.003525
FDE21,OUT019,284.2541407
FDN44,OUT035,2584.350533
DRC01,OUT049,702.2112747
NCK30,OUT046,4000.168368
FDU39,OUT013,848.2708639
FDB49,OUT013,1570.552301
FDS12,OUT045,2081.879327
FDR57,OUT018,2517.895113
FDX22,OUT027,5615.245958
FDC60,OUT013,1461.704692
NCE42,OUT049,3877.949869
NCK42,OUT049,3503.423149
DRE01,OUT017,3944.924864
FDE57,OUT018,2096.820765
DRK59,OUT019,548.0628183
FDB10,OUT027,6223.047763
FDQ25,OUT046,2860.622811
FDY26,OUT017,3493.429801
FDG28,OUT049,3964.566069
FDM14,OUT049,1609.374212
NCH29,OUT049,1570.974562
FDD48,OUT049,1922.879709
FDC17,OUT045,3495.270922
DRH49,OUT027,2321.821374
FDN44,OUT018,2592.848617
FDC29,OUT045,1889.794434
DRK01,OUT019,238.9221621
FDD48,OUT017,1895.094749
FDB59,OUT013,3164.599305
FDY45,OUT010,585.8240893
FDX60,OUT035,1251.79381
FDT09,OUT010,270.4757247
DRB24,OUT018,2462.184966
FDL13,OUT035,3860.533744
FDN16,OUT035,1592.220509
FDK57,OUT013,2076.601528
FDO22,OUT027,2237.596011
FDC57,OUT010,520.3691715
FDZ13,OUT027,1275.622879
FDW27,OUT013,2469.794245
FDX10,OUT049,693.1893188
FDY08,OUT018,2092.180012
FDA49,OUT017,1423.96429
FDC32,OUT018,1523.827539
FDO04,OUT035,845.9293611
NCZ54,OUT013,2596.90203
FDY40,OUT045,702.2112747
FDW36,OUT045,1606.45521
FDE11,OUT017,3095.619663
DRE37,OUT045,3097.675039
NCK19,OUT017,3107.895502
FDT19,OUT035,2860.749913
FDE56,OUT045,920.58527
FDZ57,OUT010,282.2402691
FDB35,OUT035,1493.986178
FDF09,OUT010,80.43119924
FDO34,OUT046,2786.51363
FDA55,OUT046,3780.945521
NCM18,OUT035,905.7789176
FDJ20,OUT019,287.1438473
DRQ35,OUT019,296.2031104
FDG02,OUT013,3098.72296
NCU29,OUT018,2412.639369
FDL27,OUT027,1826.737256
NCA54,OUT035,2925.327346
FDJ32,OUT035,946.1513143
FDB21,OUT019,520.4034827
FDR46,OUT035,2414.549481
FDZ32,OUT046,1594.586682
DRF36,OUT017,3097.652557
NCU54,OUT017,3487.647383
